vault,date,apy24h,volume24hUsd,feesAndRewards24hUsd,cumulativeFeesAndRewardsUsd,stakingYieldA,stakingYieldB
meteora,2024-05-23T02:00:00.000Z,0.067566444057347159004366346822932610936,775.4205454127,0.0701755594,0.23147518696864634143148791548849,,
meteora,2024-05-23T03:00:00.000Z,0.067566444057347159004366346822932610936,775.4205454127,0.0701755594,0.23147518696864634143148791548849,,
meteora,2024-05-23T04:00:00.000Z,0.050436577560141337100894775577307993223,584.2156226289,0.0528715138,0.23147518696864634143148791548849,,
meteora,2024-05-23T05:00:00.000Z,0.050436577560141337100894775577307993223,584.2156226289,0.0528715138,0.24205504991678426898218012192169,,
meteora,2024-05-23T06:00:00.000Z,0.050436577560141337100894775577307993223,584.2156226289,0.0528715138,0.24205504991678426898218012192169,,
meteora,2024-05-23T07:00:00.000Z,0.050436577560141337100894775577307993223,584.2156226289,0.0528715138,0.24205504991678426898218012192169,,
meteora,2024-05-23T08:00:00.000Z,0.050436577560141337100894775577307993223,584.2156226289,0.0528715138,0.24205504991678426898218012192169,,
meteora,2024-05-23T09:00:00.000Z,0.041183804462683665020431276885127414733,477.6652251499,0.0432287029,0.24205504991678426898218012192169,,
meteora,2024-05-23T10:00:00.000Z,0.041183804462683665020431276885127414733,477.6652251499,0.0432287029,0.24205504991678426898218012192169,,
meteora,2024-05-23T11:00:00.000Z,0.041183804462683665020431276885127414733,477.6652251499,0.0432287029,0.24205504991678426898218012192169,,
meteora,2024-05-23T12:00:00.000Z,0.053233566871988758986364569919389874786,610.4851613474,0.0552489071,0.24205504991678426898218012192169,,
meteora,2024-05-23T13:00:00.000Z,0.053233566871988758986364569919389874786,610.4851613474,0.0552489071,0.25407525414265894335747860143729,,
meteora,2024-05-23T14:00:00.000Z,0.053233566871988758986364569919389874786,610.4851613474,0.0552489071,0.25407525414265894335747860143729,,
meteora,2024-05-23T15:00:00.000Z,0.053233566871988758986364569919389874786,610.4851613474,0.0552489071,0.25407525414265894335747860143729,,
meteora,2024-05-23T16:00:00.000Z,0.042004331979582609429247587747017676081,482.9301400478,0.0437051777,0.25407525414265894335747860143729,,
meteora,2024-05-23T17:00:00.000Z,0.042004331979582609429247587747017676081,482.9301400478,0.0437051777,0.25407525414265894335747860143729,,
meteora,2024-05-23T18:00:00.000Z,0.042004331979582609429247587747017676081,482.9301400478,0.0437051777,0.25407525414265894335747860143729,,
meteora,2024-05-23T19:00:00.000Z,0.057141556411206133712336971430209144039,647.7010906321,0.0586169487,0.25407525414265894335747860143729,,
meteora,2024-05-23T20:00:00.000Z,0.057141556411206133712336971430209144039,647.7010906321,0.0586169487,0.26898702517053267193484766937629,,
meteora,2024-05-23T21:00:00.000Z,0.046199145032707685083349525491488817572,524.4155719003,0.0474596093,0.26898702517053267193484766937629,,
meteora,2024-05-23T22:00:00.000Z,0.046199145032707685083349525491488817572,524.4155719003,0.0474596093,0.26898702517053267193484766937629,,
meteora,2024-05-23T23:00:00.000Z,0.059389365078626659296681060958654928942,673.0903898107,0.0609146803,0.26898702517053267193484766937629,,
meteora,2024-05-24T00:00:00.000Z,0.049519743083281824529517838961677808585,563.1702676549,0.0509669092,0.28244209619141767530185818585629,,
meteora,2024-05-24T01:00:00.000Z,0.049519743083281824529517838961677808585,563.1702676549,0.0509669092,0.28244209619141767530185818585629,,
meteora,2024-05-24T02:00:00.000Z,0.049519743083281824529517838961677808585,563.1702676549,0.0509669092,0.28244209619141767530185818585629,,
meteora,2024-05-24T03:00:00.000Z,0.049519743083281824529517838961677808585,563.1702676549,0.0509669092,0.28244209619141767530185818585629,,
meteora,2024-05-24T04:00:00.000Z,0.049519743083281824529517838961677808585,563.1702676549,0.0509669092,0.28244209619141767530185818585629,,
meteora,2024-05-24T05:00:00.000Z,0.039210448322490062201101482893661002646,446.2657046921,0.0403870463,0.28244209619141767530185818585629,,
meteora,2024-05-24T06:00:00.000Z,0.08130592778347102818590805646694383141,891.3502127544,0.0806671943,0.28244209619141767530185818585629,,
meteora,2024-05-24T07:00:00.000Z,0.08130592778347102818590805646694383141,891.3502127544,0.0806671943,0.32272224417105550126976991805629,,
meteora,2024-05-24T08:00:00.000Z,0.08130592778347102818590805646694383141,891.3502127544,0.0806671943,0.32272224417105550126976991805629,,
meteora,2024-05-24T09:00:00.000Z,0.08130592778347102818590805646694383141,891.3502127544,0.0806671943,0.32272224417105550126976991805629,,
meteora,2024-05-24T10:00:00.000Z,0.091644289034911965216617120638764607676,995.6781556621,0.0901088731,0.32272224417105550126976991805629,,
meteora,2024-05-24T11:00:00.000Z,0.091644289034911965216617120638764607676,995.6781556621,0.0901088731,0.33216392300420822467476139320239,,
meteora,2024-05-24T12:00:00.000Z,0.091644289034911965216617120638764607676,995.6781556621,0.0901088731,0.33216392300420822467476139320239,,
meteora,2024-05-24T13:00:00.000Z,0.079156298446500713134194610448706147027,862.8582194646,0.0780886689,0.33216392300420822467476139320239,,
meteora,2024-05-24T14:00:00.000Z,0.079156298446500713134194610448706147027,862.8582194646,0.0780886689,0.33216392300420822467476139320239,,
meteora,2024-05-24T15:00:00.000Z,0.079156298446500713134194610448706147027,862.8582194646,0.0780886689,0.33216392300420822467476139320239,,
meteora,2024-05-24T16:00:00.000Z,0.079156298446500713134194610448706147027,862.8582194646,0.0780886689,0.33216392300420822467476139320239,,
meteora,2024-05-24T17:00:00.000Z,0.079156298446500713134194610448706147027,862.8582194646,0.0780886689,0.33216392300420822467476139320239,,
meteora,2024-05-24T18:00:00.000Z,0.079156298446500713134194610448706147027,862.8582194646,0.0780886689,0.33216392300420822467476139320239,,
meteora,2024-05-24T19:00:00.000Z,0.079156298446500713134194610448706147027,862.8582194646,0.0780886689,0.33216392300420822467476139320239,,
meteora,2024-05-24T20:00:00.000Z,0.063704710910773070642663001978233218055,698.0872688804,0.0631768978,0.33216392300420822467476139320239,,
meteora,2024-05-24T21:00:00.000Z,0.063704710910773070642663001978233218055,698.0872688804,0.0631768978,0.33216392300420822467476139320239,,
meteora,2024-05-24T22:00:00.000Z,0.063704710910773070642663001978233218055,698.0872688804,0.0631768978,0.33216392300420822467476139320239,,
meteora,2024-05-24T23:00:00.000Z,0.063704710910773070642663001978233218055,698.0872688804,0.0631768978,0.33216392300420822467476139320239,,
meteora,2024-05-25T00:00:00.000Z,0.050460908041917674294891741184833568851,549.4124509701,0.0497218268,0.33216392300420822467476139320239,,
meteora,2024-05-25T01:00:00.000Z,0.050460908041917674294891741184833568851,549.4124509701,0.0497218268,0.33216392300420822467476139320239,,
meteora,2024-05-25T02:00:00.000Z,0.050460908041917674294891741184833568851,549.4124509701,0.0497218268,0.33216392300420822467476139320239,,
meteora,2024-05-25T03:00:00.000Z,0.050460908041917674294891741184833568851,549.4124509701,0.0497218268,0.33216392300420822467476139320239,,
meteora,2024-05-25T04:00:00.000Z,0.050460908041917674294891741184833568851,549.4124509701,0.0497218268,0.33216392300420822467476139320239,,
meteora,2024-05-25T05:00:00.000Z,0.050460908041917674294891741184833568851,549.4124509701,0.0497218268,0.33216392300420822467476139320239,,
meteora,2024-05-25T06:00:00.000Z,0.050460908041917674294891741184833568851,549.4124509701,0.0497218268,0.33216392300420822467476139320239,,
meteora,2024-05-25T07:00:00.000Z,0.009563053196994444318455570021448675602,104.3279429078,0.0094416788,0.33216392300420822467476139320239,,
meteora,2024-05-25T08:00:00.000Z,0.009563053196994444318455570021448675602,104.3279429078,0.0094416788,0.33216392300420822467476139320239,,
meteora,2024-05-25T09:00:00.000Z,0.009563053196994444318455570021448675602,104.3279429078,0.0094416788,0.33216392300420822467476139320239,,
meteora,2024-05-25T10:00:00.000Z,0.009563053196994444318455570021448675602,104.3279429078,0.0094416788,0.33216392300420822467476139320239,,
meteora,2024-05-25T11:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-25T12:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-25T13:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-25T14:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-25T15:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-25T16:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-25T17:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-25T18:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-25T19:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-25T20:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-25T21:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-25T22:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-25T23:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-26T00:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-26T01:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-26T02:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-26T03:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-26T04:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-26T05:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-26T06:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-26T07:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-26T08:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-26T09:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-26T10:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-26T11:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-26T12:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-26T13:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-26T14:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-26T15:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-26T16:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-26T17:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-26T19:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-26T20:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-26T21:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-26T22:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-26T23:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-27T00:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-27T01:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-27T02:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-27T03:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-27T04:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-27T05:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-27T06:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-27T07:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-27T08:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-27T09:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-27T10:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-27T11:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-27T12:00:00.000Z,0,0,0,0.33216392300420822467476139320239,,
meteora,2024-05-27T13:00:00.000Z,0.041816416393528143056929220443873118589,455.5065381836,0.0412233417,0.37338726470982788790707927241455,,
meteora,2024-05-27T14:00:00.000Z,0.041816416393528143056929220443873118589,455.5065381836,0.0412233417,0.37338726470982788790707927241455,,
meteora,2024-05-27T15:00:00.000Z,0.041816416393528143056929220443873118589,455.5065381836,0.0412233417,0.37338726470982788790707927241455,,
meteora,2024-05-27T16:00:00.000Z,0.041816416393528143056929220443873118589,455.5065381836,0.0412233417,0.37338726470982788790707927241455,,
meteora,2024-05-27T17:00:00.000Z,0.07024348183664732217803485233937910522,761.4025927399,0.0689069346,0.37338726470982788790707927241455,,
meteora,2024-05-27T18:00:00.000Z,0.07024348183664732217803485233937910522,761.4025927399,0.0689069346,0.40107085764717083388043140776555,,
meteora,2024-05-27T19:00:00.000Z,0.07024348183664732217803485233937910522,761.4025927399,0.0689069346,0.40107085764717083388043140776555,,
meteora,2024-05-27T20:00:00.000Z,0.07024348183664732217803485233937910522,761.4025927399,0.0689069346,0.40107085764717083388043140776555,,
meteora,2024-05-27T21:00:00.000Z,0.081879940791463283014254777506123798955,882.3318528412,0.0798510327,0.40107085764717083388043140776555,,
meteora,2024-05-27T22:00:00.000Z,0.081879940791463283014254777506123798955,882.3318528412,0.0798510327,0.41201495568633274720130991330611,,
meteora,2024-05-27T23:00:00.000Z,0.081879940791463283014254777506123798955,882.3318528412,0.0798510327,0.41201495568633274720130991330611,,
meteora,2024-05-28T00:00:00.000Z,0.081879940791463283014254777506123798955,882.3318528412,0.0798510327,0.41201495568633274720130991330611,,
meteora,2024-05-28T01:00:00.000Z,0.081879940791463283014254777506123798955,882.3318528412,0.0798510327,0.41201495568633274720130991330611,,
meteora,2024-05-28T02:00:00.000Z,0.081879940791463283014254777506123798955,882.3318528412,0.0798510327,0.41201495568633274720130991330611,,
meteora,2024-05-28T03:00:00.000Z,0.081879940791463283014254777506123798955,882.3318528412,0.0798510327,0.41201495568633274720130991330611,,
meteora,2024-05-28T04:00:00.000Z,0.081879940791463283014254777506123798955,882.3318528412,0.0798510327,0.41201495568633274720130991330611,,
meteora,2024-05-28T05:00:00.000Z,0.081879940791463283014254777506123798955,882.3318528412,0.0798510327,0.41201495568633274720130991330611,,
meteora,2024-05-28T06:00:00.000Z,0.081879940791463283014254777506123798955,882.3318528412,0.0798510327,0.41201495568633274720130991330611,,
meteora,2024-05-28T07:00:00.000Z,0.081879940791463283014254777506123798955,882.3318528412,0.0798510327,0.41201495568633274720130991330611,,
meteora,2024-05-28T08:00:00.000Z,0.081879940791463283014254777506123798955,882.3318528412,0.0798510327,0.41201495568633274720130991330611,,
meteora,2024-05-28T09:00:00.000Z,0.095505811509584327874150085608816972573,1020.1783847835,0.0923261438,0.41201495568633274720130991330611,,
meteora,2024-05-28T10:00:00.000Z,0.095505811509584327874150085608816972573,1020.1783847835,0.0923261438,0.42449006682711364796340555438611,,
meteora,2024-05-28T11:00:00.000Z,0.108673334815115312135836607137740160755,1153.1559643543,0.1043606148,0.42449006682711364796340555438611,,
meteora,2024-05-28T12:00:00.000Z,0.108673334815115312135836607137740160755,1153.1559643543,0.1043606148,0.43652453777827468713740499616011,,
meteora,2024-05-28T13:00:00.000Z,0.108673334815115312135836607137740160755,1153.1559643543,0.1043606148,0.43652453777827468713740499616011,,
meteora,2024-05-28T14:00:00.000Z,0.073699618307137971663467820277476720428,798.8191465156,0.0722931328,0.43652453777827468713740499616011,,
meteora,2024-05-28T15:00:00.000Z,0.073699618307137971663467820277476720428,798.8191465156,0.0722931328,0.44568039746949048461460647226561,,
meteora,2024-05-28T16:00:00.000Z,0.073699618307137971663467820277476720428,798.8191465156,0.0722931328,0.44568039746949048461460647226561,,
meteora,2024-05-28T17:00:00.000Z,0.083622894247977354658532209525903762466,901.4102272833,0.0815776256,0.44568039746949048461460647226561,,
meteora,2024-05-28T18:00:00.000Z,0.054841420709176048770294319197800822472,595.514172727,0.0538940326,0.45496489027896521525384421239207,,
meteora,2024-05-28T19:00:00.000Z,0.054841420709176048770294319197800822472,595.514172727,0.0538940326,0.45496489027896521525384421239207,,
meteora,2024-05-28T20:00:00.000Z,0.054841420709176048770294319197800822472,595.514172727,0.0538940326,0.45496489027896521525384421239207,,
meteora,2024-05-28T21:00:00.000Z,0.054841420709176048770294319197800822472,595.514172727,0.0538940326,0.45496489027896521525384421239207,,
meteora,2024-05-28T22:00:00.000Z,0.043494999516383246674530137428486783255,474.5849126258,0.0429499346,0.45496489027896521525384421239207,,
meteora,2024-05-28T23:00:00.000Z,0.05641273616930472280894271287658231979,612.4354941507,0.0554254122,0.45496489027896521525384421239207,,
meteora,2024-05-29T00:00:00.000Z,0.05641273616930472280894271287658231979,612.4354941507,0.0554254122,0.46744036790697308335529179553072,,
meteora,2024-05-29T01:00:00.000Z,0.05641273616930472280894271287658231979,612.4354941507,0.0554254122,0.46744036790697308335529179553072,,
meteora,2024-05-29T02:00:00.000Z,0.05641273616930472280894271287658231979,612.4354941507,0.0554254122,0.46744036790697308335529179553072,,
meteora,2024-05-29T03:00:00.000Z,0.067278175006952175781033551395448719769,726.5538864496,0.0657531267,0.46744036790697308335529179553072,,
meteora,2024-05-29T04:00:00.000Z,0.067278175006952175781033551395448719769,726.5538864496,0.0657531267,0.4777680824100207778587109449724,,
meteora,2024-05-29T05:00:00.000Z,0.067278175006952175781033551395448719769,726.5538864496,0.0657531267,0.4777680824100207778587109449724,,
meteora,2024-05-29T06:00:00.000Z,0.067278175006952175781033551395448719769,726.5538864496,0.0657531267,0.4777680824100207778587109449724,,
meteora,2024-05-29T07:00:00.000Z,0.067278175006952175781033551395448719769,726.5538864496,0.0657531267,0.4777680824100207778587109449724,,
meteora,2024-05-29T08:00:00.000Z,0.067278175006952175781033551395448719769,726.5538864496,0.0657531267,0.4777680824100207778587109449724,,
meteora,2024-05-29T09:00:00.000Z,0.067278175006952175781033551395448719769,726.5538864496,0.0657531267,0.4777680824100207778587109449724,,
meteora,2024-05-29T10:00:00.000Z,0.054002455321038918364299326130960875404,588.7073545073,0.0532780156,0.4777680824100207778587109449724,,
meteora,2024-05-29T11:00:00.000Z,0.054002455321038918364299326130960875404,588.7073545073,0.0532780156,0.4777680824100207778587109449724,,
meteora,2024-05-29T12:00:00.000Z,0.042293883871528922949279478197801791798,1299.5416753941,0.1176085216,0.4777680824100207778587109449724,,
meteora,2024-05-29T13:00:00.000Z,0.042293883871528922949279478197801791798,1299.5416753941,0.1176085216,0.5541330594014423321243047947724,,
meteora,2024-05-29T14:00:00.000Z,0.042293883871528922949279478197801791798,1299.5416753941,0.1176085216,0.5541330594014423321243047947724,,
meteora,2024-05-29T15:00:00.000Z,0.033052786388128524161771119661662386596,1198.3719550492,0.1084526619,0.5541330594014423321243047947724,,
meteora,2024-05-29T16:00:00.000Z,0.033052786388128524161771119661662386596,1198.3719550492,0.1084526619,0.5541330594014423321243047947724,,
meteora,2024-05-29T17:00:00.000Z,0.033603171103459043279825570211423977053,1770.7762231454,0.1602552482,0.6059356456641493558405659320224,,
meteora,2024-05-29T18:00:00.000Z,0.026174679075888647799747858360432711112,3841.7084997783,0.3476746192,0.6059356456641493558405659320224,,
meteora,2024-05-29T19:00:00.000Z,0.026386436058166160210113035385596693776,4065.5538038268,0.3679326192,0.80263950950889718012878450445272,,
meteora,2024-05-29T20:00:00.000Z,0.032178796865588578273676354027708965032,10140.7491820591,0.917737801,0.82289750952528805971431927039022,,
meteora,2024-05-29T21:00:00.000Z,0.034683279026994734356160163725027929281,12758.3489485173,1.1546305798,1.37270269125531816971972560092422,,
meteora,2024-05-29T22:00:00.000Z,0.034792526309947746006766518956108678287,12872.0697227502,1.1649223099,1.60959547011978047408718770477672,,
meteora,2024-05-29T23:00:00.000Z,0.036455680113773973466668594410998313847,14605.9336364387,1.3218369941,1.61988720018785443484008291877672,,
meteora,2024-05-30T00:00:00.000Z,0.029045728507253916770902632109915162778,20009.7052821276,1.810878328,1.77680188437666338499532047749179,,
meteora,2024-05-30T01:00:00.000Z,0.035121401378512602437264199022950295699,26321.419859354,2.3820884973,2.27831869593951781704227620416715,,
meteora,2024-05-30T02:00:00.000Z,0.035121401378512602437264199022950295699,26321.419859354,2.3820884973,2.84952886517850968801067853235659,,
meteora,2024-05-30T03:00:00.000Z,0.038433506102377310413266974519833066892,29748.4309357274,2.6922329997,2.84952886517850968801067853235659,,
meteora,2024-05-30T04:00:00.000Z,0.02786093123172824150189448355040435361,29634.3125434285,2.6819052852,3.15967336759030123764824289448125,,
meteora,2024-05-30T05:00:00.000Z,0.02786093123172824150189448355040435361,29634.3125434285,2.6819052852,3.15967336759030123764824289448125,,
meteora,2024-05-30T06:00:00.000Z,0.029351001516781703938238498436105481992,31204.1316374947,2.8239739132,3.15967336759030123764824289448125,,
meteora,2024-05-30T07:00:00.000Z,0.029351001516781703938238498436105481992,31204.1316374947,2.8239739132,3.30174199560329241991425299308125,,
meteora,2024-05-30T08:00:00.000Z,0.029351001516781703938238498436105481992,31204.1316374947,2.8239739132,3.30174199560329241991425299308125,,
meteora,2024-05-30T09:00:00.000Z,0.029351001516781703938238498436105481992,31204.1316374947,2.8239739132,3.30174199560329241991425299308125,,
meteora,2024-05-30T10:00:00.000Z,0.029351001516781703938238498436105481992,31204.1316374947,2.8239739132,3.30174199560329241991425299308125,,
meteora,2024-05-30T11:00:00.000Z,0.029351001516781703938238498436105481992,31204.1316374947,2.8239739132,3.30174199560329241991425299308125,,
meteora,2024-05-30T12:00:00.000Z,0.028549689965632214836237536563484226134,30360.319737037,2.7476089362,3.30174199560329241991425299308125,,
meteora,2024-05-30T13:00:00.000Z,0.028549689965632214836237536563484226134,30360.319737037,2.7476089362,3.30174199560329241991425299308125,,
meteora,2024-05-30T14:00:00.000Z,0.028549689965632214836237536563484226134,30360.319737037,2.7476089362,3.30174199560329241991425299308125,,
meteora,2024-05-30T15:00:00.000Z,0.031280573687528845319461088465485760995,33202.9099788899,3.0048633531,3.54621544209206725880787632527125,,
meteora,2024-05-30T16:00:00.000Z,0.031280573687528845319461088465485760995,33202.9099788899,3.0048633531,3.54621544209206725880787632527125,,
meteora,2024-05-30T17:00:00.000Z,0.030731422351465143160952967023169136887,32630.5057107936,2.9530607668,3.55899641249097455700069041913357,,
meteora,2024-05-30T18:00:00.000Z,0.030731422351465143160952967023169136887,32630.5057107936,2.9530607668,3.55899641249097455700069041913357,,
meteora,2024-05-30T19:00:00.000Z,0.028684449313257687954093838543813467473,30456.9823533931,2.756356903,3.55899641249097455700069041913357,,
meteora,2024-05-30T20:00:00.000Z,0.025343612553883857686928836804606243419,26929.4248380595,2.4371129478,3.55899641249097455700069041913357,,
meteora,2024-05-30T21:00:00.000Z,0.025343612553883857686928836804606243419,26929.4248380595,2.4371129478,3.80981563909970433996266431197157,,
meteora,2024-05-30T22:00:00.000Z,0.02286167575483036159274464674655486719,24311.8250716014,2.200220169,3.80981563909970433996266431197157,,
meteora,2024-05-30T23:00:00.000Z,0.022753684629778784726008604138786446135,24198.1042973685,2.1899284389,3.80981563909970433996266431197157,,
meteora,2024-05-31T00:00:00.000Z,0.018827369541812019131938435505224124366,19995.7835796352,1.809618414,3.80981563909970433996266431197157,,
meteora,2024-05-31T01:00:00.000Z,0.01284707573536859092782284820647891429,13684.0690024088,1.2384082447,3.80981563909970433996266431197157,,
meteora,2024-05-31T02:00:00.000Z,0.01284707573536859092782284820647891429,13684.0690024088,1.2384082447,4.08793710989650320602328483314917,,
meteora,2024-05-31T03:00:00.000Z,0.01284707573536859092782284820647891429,13684.0690024088,1.2384082447,4.08793710989650320602328483314917,,
meteora,2024-05-31T04:00:00.000Z,0.009616358985642399782905105793507288153,10257.0579260354,0.9282637423,4.08793710989650320602328483314917,,
meteora,2024-05-31T05:00:00.000Z,0.009616358985642399782905105793507288153,10257.0579260354,0.9282637423,4.08793710989650320602328483314917,,
meteora,2024-05-31T06:00:00.000Z,0.009616358985642399782905105793507288153,10257.0579260354,0.9282637423,4.08793710989650320602328483314917,,
meteora,2024-05-31T07:00:00.000Z,0.010482632187342576515674571648167484057,11126.5048989888,1.0069486934,4.08793710989650320602328483314917,,
meteora,2024-05-31T08:00:00.000Z,0.011244009365119484099738961612206687023,11925.09629523,1.0792212147,4.30869068896178111987488455071305,,
meteora,2024-05-31T09:00:00.000Z,0.019862821060274963617640091595145965018,20966.2017133775,1.8974412551,4.38096321032161092335543559839881,,
meteora,2024-05-31T10:00:00.000Z,0.019862821060274963617640091595145965018,20966.2017133775,1.8974412551,5.19918325066395289935804864299881,,
meteora,2024-05-31T11:00:00.000Z,0.019862821060274963617640091595145965018,20966.2017133775,1.8974412551,5.19918325066395289935804864299881,,
meteora,2024-05-31T12:00:00.000Z,0.019862821060274963617640091595145965018,20966.2017133775,1.8974412551,5.19918325066395289935804864299881,,
meteora,2024-05-31T13:00:00.000Z,0.019862821060274963617640091595145965018,20966.2017133775,1.8974412551,5.19918325066395289935804864299881,,
meteora,2024-05-31T14:00:00.000Z,0.020143531132887165843726262142065347474,21260.5050249059,1.9240757048,5.19918325066395289935804864299881,,
meteora,2024-05-31T15:00:00.000Z,0.020143531132887165843726262142065347474,21260.5050249059,1.9240757048,5.22581770035728018947805725084481,,
meteora,2024-05-31T16:00:00.000Z,0.017576227011294649595573094186401288804,18559.1409753062,1.6796022583,5.22581770035728018947805725084481,,
meteora,2024-05-31T17:00:00.000Z,0.017442058613828192622361998764757435172,18417.9147830531,1.6668212879,5.22581770035728018947805725084481,,
meteora,2024-05-31T18:00:00.000Z,0.018456749900306298446319836199277158185,19474.8852018135,1.7624771108,5.22581770035728018947805725084481,,
meteora,2024-05-31T19:00:00.000Z,0.019527696738900278553941655865375274998,20589.2653180571,1.8633285113,5.32147352325509692876051623635207,,
meteora,2024-05-31T20:00:00.000Z,0.020683706818514938035412938795693181265,21789.9621124654,1.9719915712,5.42232492377514115925933273490855,,
meteora,2024-05-31T21:00:00.000Z,0.021695626514185724585560027345012516451,22843.3745910282,2.0673254005,5.53098798366908890807043285764475,,
meteora,2024-05-31T22:00:00.000Z,0.019061994111379977744836942007066312772,20071.891424081,1.8165061739,5.62632181297903133271142530419675,,
meteora,2024-05-31T23:00:00.000Z,0.019061994111379977744836942007066312772,20071.891424081,1.8165061739,5.62632181297903133271142530419675,,
meteora,2024-06-01T00:00:00.000Z,0.019061994111379977744836942007066312772,20071.891424081,1.8165061739,5.62632181297903133271142530419675,,
meteora,2024-06-01T01:00:00.000Z,0.018185937674940140270605015714894869711,19144.521555504,1.7325792008,5.62632181297903133271142530419675,,
meteora,2024-06-01T02:00:00.000Z,0.018185937674940140270605015714894869711,19144.521555504,1.7325792008,5.82051631066961770307925715382211,,
meteora,2024-06-01T03:00:00.000Z,0.018185937674940140270605015714894869711,19144.521555504,1.7325792008,5.82051631066961770307925715382211,,
meteora,2024-06-01T04:00:00.000Z,0.018185937674940140270605015714894869711,19144.521555504,1.7325792008,5.82051631066961770307925715382211,,
meteora,2024-06-01T05:00:00.000Z,0.018185937674940140270605015714894869711,19144.521555504,1.7325792008,5.82051631066961770307925715382211,,
meteora,2024-06-01T06:00:00.000Z,0.018185937674940140270605015714894869711,19144.521555504,1.7325792008,5.82051631066961770307925715382211,,
meteora,2024-06-01T07:00:00.000Z,0.018185937674940140270605015714894869711,19144.521555504,1.7325792008,5.82051631066961770307925715382211,,
meteora,2024-06-01T08:00:00.000Z,0.015075558514388221583238913307060493675,15906.6640922432,1.4395531003,5.82051631066961770307925715382211,,
meteora,2024-06-01T09:00:00.000Z,0.006497093631227471863380989323020491938,6865.5586740957,0.62133306,5.82051631066961770307925715382211,,
meteora,2024-06-01T10:00:00.000Z,0.006497093631227471863380989323020491938,6865.5586740957,0.62133306,5.82051631066961770307925715382211,,
